frame_id,timestamp,class_name,confidence,x1,y1,x2,y2
0,0.0,normal_vehicle,0.8246961236000061,347.82196044921875,158.54830932617188,401.48760986328125,204.36813354492188
0,0.0,normal_vehicle,0.7250056862831116,97.80441284179688,127.90951538085938,136.88258361816406,157.00384521484375
0,0.0,normal_vehicle,0.6854763627052307,330.1756896972656,149.66726684570312,372.1203918457031,190.10189819335938
0,0.0,normal_vehicle,0.6076936721801758,236.788818359375,152.54649353027344,286.1927490234375,188.97056579589844
0,0.0,normal_vehicle,0.5994951725006104,254.37258911132812,135.599853515625,294.2286682128906,170.0875244140625
0,0.0,normal_vehicle,0.5948094129562378,305.05853271484375,107.15316772460938,334.67120361328125,130.85479736328125
0,0.0,normal_vehicle,0.42436355352401733,1.5308303833007812,141.26292419433594,33.890316009521484,170.98497009277344
0,0.0,normal_vehicle,0.39226430654525757,140.164306640625,111.67984771728516,167.41159057617188,131.89224243164062
0,0.0,normal_vehicle,0.33157211542129517,333.0601806640625,108.03240203857422,366.9117431640625,147.54693603515625
0,0.0,normal_vehicle,0.3197690546512604,279.38543701171875,106.25505065917969,308.19073486328125,126.39042663574219
0,0.0,normal_vehicle,0.31587278842926025,35.32362365722656,130.62351989746094,66.77001190185547,153.86183166503906
0,0.0,normal_vehicle,0.27888867259025574,333.74151611328125,120.62136840820312,366.76800537109375,147.749755859375
0,0.0,normal_vehicle,0.25516000390052795,270.72357177734375,60.63743591308594,306.25567626953125,98.4422607421875
1,0.04,normal_vehicle,0.8394436836242676,348.78472900390625,160.34735107421875,402.88995361328125,206.71417236328125
1,0.04,normal_vehicle,0.7129121422767639,331.3977355957031,150.2076416015625,373.0167541503906,192.330078125
1,0.04,normal_vehicle,0.7111353278160095,98.91558837890625,127.26666259765625,137.14077758789062,155.89471435546875
1,0.04,normal_vehicle,0.6801254749298096,236.36727905273438,152.91705322265625,286.0979309082031,191.097412109375
1,0.04,normal_vehicle,0.6213676929473877,254.80726623535156,135.47750854492188,294.1170654296875,170.80105590820312
1,0.04,normal_vehicle,0.48724496364593506,305.53936767578125,108.31705474853516,334.83477783203125,131.64822387695312
1,0.04,normal_vehicle,0.4228357970714569,1.9929618835449219,138.60833740234375,36.11185073852539,169.84368896484375
1,0.04,normal_vehicle,0.39517566561698914,140.98013305664062,110.70475769042969,168.94308471679688,131.86793518066406
1,0.04,normal_vehicle,0.3636532723903656,37.41021728515625,130.53195190429688,68.1332778930664,152.80508422851562
1,0.04,normal_vehicle,0.3081369698047638,278.8907165527344,106.86605834960938,309.6979064941406,126.91082763671875
2,0.08,normal_vehicle,0.8627503514289856,349.58258056640625,162.16668701171875,404.14752197265625,208.6607666015625
2,0.08,normal_vehicle,0.7375978827476501,101.63604736328125,126.37890625,139.743408203125,155.30914306640625
2,0.08,normal_vehicle,0.6852239966392517,331.783935546875,151.4412384033203,373.0828857421875,193.8567352294922
2,0.08,normal_vehicle,0.6789774894714355,235.9941864013672,153.45016479492188,286.21002197265625,192.37155151367188
2,0.08,normal_vehicle,0.5037898421287537,253.89462280273438,135.88462829589844,294.1481018066406,172.20631408691406
2,0.08,normal_vehicle,0.46695244312286377,307.5585632324219,108.79425048828125,335.9176330566406,132.25531005859375
2,0.08,normal_vehicle,0.4048757553100586,141.51095581054688,110.95396423339844,169.91610717773438,131.8100128173828
2,0.08,normal_vehicle,0.37548819184303284,1.64227294921875,137.5274658203125,37.50947952270508,168.55670166015625
2,0.08,normal_vehicle,0.31823328137397766,40.626670837402344,130.36692810058594,69.7362289428711,151.41502380371094
2,0.08,normal_vehicle,0.26089248061180115,278.96240234375,107.18167114257812,309.85205078125,127.02749633789062
3,0.12,normal_vehicle,0.8666500449180603,350.24853515625,162.81503295898438,405.84033203125,210.66397094726562
3,0.12,normal_vehicle,0.7466141581535339,331.9682312011719,152.95628356933594,374.8528137207031,195.0205841064453
3,0.12,normal_vehicle,0.7178103923797607,102.4346923828125,125.85159301757812,141.60281372070312,155.228515625
3,0.12,normal_vehicle,0.694600522518158,236.04701232910156,155.30731201171875,285.9964599609375,193.74118041992188
3,0.12,normal_vehicle,0.5211332440376282,1.756591796875,135.30715942382812,41.94017028808594,167.92254638671875
3,0.12,normal_vehicle,0.4770221412181854,307.9766540527344,109.37820434570312,336.5675354003906,132.96664428710938
