frame_id,timestamp,class_name,confidence,x1,y1,x2,y2
78,3.9,car,0.43,299,109,336,147
78,3.9,car,0.32,84,101,114,134
78,3.9,car,0.31,270,102,305,134
79,3.95,car,0.86,235,154,284,195
79,3.95,car,0.8,373,217,449,284
79,3.95,car,0.78,350,161,406,206
79,3.95,car,0.74,128,121,162,143
79,3.95,car,0.62,329,137,372,171
79,3.95,car,0.42,300,110,337,147
79,3.95,car,0.32,85,100,117,133
79,3.95,car,0.31,271,102,305,134
80,4.0,car,0.88,232,156,284,196
80,4.0,car,0.79,351,163,408,207
80,4.0,car,0.78,374,223,453,289
80,4.0,car,0.76,130,121,162,142
80,4.0,car,0.54,328,137,372,173
80,4.0,car,0.47,300,110,339,148
80,4.0,car,0.37,85,100,117,133
80,4.0,car,0.33,270,102,307,134
81,4.05,car,0.82,232,157,283,199
81,4.05,car,0.78,351,163,409,209
81,4.05,car,0.77,378,225,456,294
81,4.05,car,0.73,131,120,164,141
81,4.05,car,0.49,270,103,307,134
81,4.05,car,0.48,330,138,373,174
81,4.05,car,0.41,301,110,340,149
81,4.05,car,0.34,86,99,119,131
82,4.1,car,0.84,351,165,410,211
82,4.1,car,0.82,379,229,461,299
82,4.1,car,0.81,231,158,282,199
82,4.1,car,0.66,302,111,341,150
82,4.1,car,0.66,133,120,165,139
82,4.1,car,0.59,271,103,307,134
82,4.1,car,0.57,331,139,373,174
82,4.1,car,0.42,86,99,119,132
83,4.15,car,0.85,230,159,281,201
83,4.15,car,0.85,352,166,412,214
83,4.15,car,0.82,381,233,465,306
83,4.15,car,0.67,134,119,166,138
83,4.15,car,0.63,331,139,373,175
83,4.15,car,0.55,271,103,307,135
83,4.15,car,0.53,302,111,343,150
83,4.15,car,0.36,88,98,121,131
84,4.2,car,0.85,353,168,413,215
84,4.2,car,0.84,229,160,281,203
84,4.2,car,0.77,381,238,469,312
84,4.2,car,0.69,330,140,373,175
84,4.2,car,0.66,135,118,167,138
84,4.2,car,0.6,270,103,308,136
84,4.2,car,0.48,88,97,122,131
84,4.2,car,0.39,303,111,343,150
85,4.25,car,0.87,354,169,415,219
85,4.25,car,0.79,385,242,473,319
85,4.25,car,0.77,227,162,280,206
85,4.25,car,0.69,269,104,308,138
85,4.25,car,0.66,331,140,374,175
85,4.25,car,0.65,136,116,170,137
85,4.25,car,0.49,88,96,124,130
85,4.25,car,0.37,304,112,343,151
86,4.3,car,0.86,356,171,416,222
86,4.3,car,0.83,387,248,479,326
86,4.3,car,0.81,226,163,280,207
86,4.3,car,0.7,138,115,170,136
86,4.3,car,0.67,268,104,308,139
86,4.3,car,0.64,330,141,375,176
86,4.3,car,0.46,90,96,126,131
87,4.35,car,0.84,355,173,417,223
87,4.35,car,0.75,225,165,279,209
87,4.35,car,0.75,392,253,482,333
87,4.35,car,0.71,140,115,171,135
87,4.35,car,0.7,268,105,308,140
87,4.35,car,0.65,331,142,376,177
87,4.35,car,0.46,91,97,125,130
88,4.4,car,0.85,394,257,487,340
88,4.4,car,0.83,355,175,418,226
88,4.4,car,0.82,224,166,279,212
88,4.4,car,0.71,141,114,173,134
88,4.4,car,0.7,331,142,376,178
88,4.4,car,0.69,268,105,308,141
88,4.4,car,0.45,93,96,126,129
88,4.4,car,0.26,12,136,53,166
89,4.45,car,0.86,356,176,421,228
89,4.45,car,0.79,396,264,494,348
89,4.45,car,0.79,223,168,278,214
89,4.45,car,0.74,268,106,307,142
89,4.45,car,0.73,331,142,376,178
89,4.45,car,0.7,143,114,173,132
89,4.45,car,0.4,93,95,126,128
89,4.45,truck,0.27,310,113,349,155
90,4.5,car,0.86,357,178,422,231
90,4.5,car,0.82,400,270,498,357
90,4.5,car,0.81,221,170,277,216
90,4.5,car,0.73,268,106,307,142
90,4.5,car,0.72,331,142,376,179
90,4.5,car,0.62,144,113,174,131
90,4.5,car,0.36,95,95,126,127
90,4.5,truck,0.3,311,112,350,155
90,4.5,car,0.29,23,135,60,164
91,4.55,car,0.86,358,180,423,233
91,4.55,car,0.82,403,274,502,357
91,4.55,car,0.78,220,172,277,219
91,4.55,car,0.77,330,142,376,180
91,4.55,car,0.71,268,106,307,143
91,4.55,car,0.59,145,113,176,130
91,4.55,car,0.36,96,95,129,127
91,4.55,truck,0.31,312,112,351,156
91,4.55,bus,0.27,313,112,351,156
92,4.6,car,0.84,358,182,424,236
92,4.6,car,0.78,405,281,508,358
92,4.6,car,0.72,219,174,277,222
92,4.6,car,0.7,267,106,307,143
92,4.6,car,0.7,330,142,376,182
92,4.6,car,0.69,147,111,177,130
92,4.6,car,0.32,98,95,131,125
92,4.6,truck,0.28,313,113,353,156
92,4.6,car,0.27,25,134,63,163
93,4.65,car,0.84,358,183,427,239
93,4.65,car,0.74,408,289,514,358
93,4.65,car,0.71,217,176,276,225
93,4.65,car,0.67,331,144,375,182
93,4.65,car,0.65,148,111,178,130
93,4.65,car,0.65,267,108,307,144
93,4.65,car,0.33,99,95,130,125
93,4.65,car,0.31,27,136,63,162
93,4.65,car,0.26,314,115,355,158
94,4.7,car,0.83,359,186,428,242
94,4.7,car,0.78,215,177,276,228
94,4.7,car,0.77,411,296,519,358
94,4.7,car,0.77,331,145,375,183
94,4.7,car,0.68,149,110,180,129
94,4.7,car,0.66,267,109,306,144
94,4.7,car,0.35,100,94,131,124
