timestep,cumulative_wait_time
1605,30248.730583333334
1610,30342.96338888889
1615,30437.196194444445
1620,30531.429
1625,30625.661805555555
1630,30719.89461111111
1635,30814.127416666666
1640,30908.36022222222
1645,31002.593027777777
1650,31096.825833333332
1655,31191.058638888888
1660,31285.291444444443
1665,31379.52425
1670,31473.757055555554
1675,31567.98986111111
1680,31662.222666666665
1685,31756.45547222222
1690,31850.68827777778
1695,31944.921083333335
1700,32039.15388888889
1705,32133.386694444445
1710,32227.6195
1715,32321.852305555556
1720,32416.08511111111
1725,32510.317916666667
1730,32604.550722222222
1735,32698.783527777778
1740,32793.01633333333
1745,32887.24913888889
1750,32981.481944444444
1755,33075.71475
1760,33169.947555555555
1765,33264.18036111111
1770,33358.413166666665
1775,33452.64597222222
1780,33546.878777777776
1785,33641.11158333333
1790,33735.34438888889
1795,33829.57719444444
1800,33923.81
1805,34018.04280555555
1810,34112.27561111111
1815,34206.508416666664
1820,34300.74122222222
1825,34394.974027777775
1830,34489.20683333333
1835,34583.439638888885
1840,34677.67244444444
1845,34771.905249999996
1850,34866.13805555555
1855,34960.370861111114
1860,35054.60366666667
1865,35148.836472222225
1870,35243.06927777778
1875,35337.302083333336
1880,35431.53488888889
1885,35525.76769444445
1890,35620.0005
1895,35714.23330555556
1900,35808.46611111111
1905,35902.69891666667
1910,35996.93172222222
1915,36091.16452777778
1920,36185.397333333334
1925,36279.63013888889
1930,36373.862944444445
1935,36468.09575
1940,36562.328555555556
1945,36656.56136111111
1950,36750.79416666667
1955,36845.02697222222
1960,36939.25977777778
1965,37033.49258333333
1970,37127.72538888889
1975,37221.95819444444
1980,37316.191
1985,37410.423805555554
1990,37504.65661111111
1995,37598.889416666665
2000,37693.12222222222
2005,37787.355027777776
2010,37881.58783333333
2015,37975.82063888889
2020,38070.05344444444
2025,38164.28625
2030,38258.51905555555
2035,38352.75186111111
2040,38446.98466666666
2045,38541.21747222222
2050,38635.450277777774
2055,38729.68308333333
2060,38823.915888888885
2065,38918.14869444444
2070,39012.3815
2075,39106.61430555556
2080,39200.847111111114
2085,39295.07991666667
2090,39389.312722222225
2095,39483.54552777778
2100,39577.778333333335
2105,39672.01113888889
2110,39766.243944444446
2115,39860.47675
2120,39954.70955555556
2125,40048.94236111111
2130,40143.17516666667
2135,40237.40797222222
2140,40331.64077777778
2145,40425.873583333334
2150,40520.10638888889
2155,40614.339194444445
2160,40708.572
2165,40802.804805555556
2170,40897.03761111111
2175,40991.270416666666
2180,41085.50322222222
2185,41179.73602777778
2190,41273.96883333333
2195,41368.20163888889
2200,41462.43444444444
2205,41556.66725
2210,41650.900055555554
2215,41745.13286111111
2220,41839.365666666665
2225,41933.59847222222
2230,42027.831277777776
2235,42122.06408333333
2240,42216.296888888886
2245,42310.52969444444
2250,42404.7625
2255,42498.99530555555
2260,42593.22811111111
2265,42687.46091666666
2270,42781.69372222222
2275,42875.926527777774
2280,42970.15933333333
2285,43064.392138888885
2290,43158.62494444445
2295,43252.85775
2300,43347.09055555556
2305,43441.32336111111
2310,43535.55616666667
2315,43629.788972222224
2320,43724.02177777778
2325,43818.254583333335
2330,43912.48738888889
2335,44006.720194444446
2340,44100.953
2345,44195.18580555556
2350,44289.41861111111
2355,44383.65141666667
2360,44477.88422222222
2365,44572.11702777778
2370,44666.349833333334
2375,44760.58263888889
2380,44854.815444444444
2385,44949.04825
2390,45043.281055555555
2395,45137.51386111111
2400,45231.746666666666
2405,45325.97947222222
2410,45420.21227777778
2415,45514.44508333333
2420,45608.67788888889
2425,45702.91069444444
2430,45797.1435
2435,45891.376305555554
2440,45985.60911111111
2445,46079.841916666664
2450,46174.07472222222
2455,46268.307527777775
2460,46362.54033333333
2465,46456.773138888886
2470,46551.00594444444
2475,46645.23875
2480,46739.47155555555
2485,46833.70436111111
2490,46927.93716666666
2495,47022.16997222222
2500,47116.402777777774
2505,47210.63558333333
2510,47304.86838888889
2515,47399.10119444445
2520,47493.334
2525,47587.56680555556
2530,47681.79961111111
2535,47776.03241666667
2540,47870.265222222224
2545,47964.49802777778
2550,48058.730833333335
2555,48152.96363888889
2560,48247.196444444446
2565,48341.42925
2570,48435.66205555556
2575,48529.89486111111
2580,48624.12766666667
2585,48718.36047222222
2590,48812.59327777778
2595,48906.82608333333
2600,49001.05888888889
2605,49095.291694444444
2610,49189.5245
2615,49283.757305555555
2620,49377.99011111111
2625,49472.222916666666
2630,49566.45572222222
2635,49660.68852777778
2640,49754.92133333333
2645,49849.15413888889
2650,49943.38694444444
2655,50037.61975
2660,50131.85255555555
2665,50226.08536111111
2670,50320.318166666664
2675,50414.55097222222
2680,50508.783777777775
2685,50603.01658333333
2690,50697.249388888886
2695,50791.48219444444
2700,50885.715
2705,50979.94780555555
2710,51074.18061111111
2715,51168.41341666666
2720,51262.64622222222
2725,51356.87902777778
2730,51451.111833333336
2735,51545.34463888889
2740,51639.57744444445
2745,51733.81025
2750,51828.04305555556
2755,51922.27586111111
2760,52016.50866666667
2765,52110.741472222224
2770,52204.97427777778
2775,52299.207083333335
2780,52393.43988888889
2785,52487.672694444445
2790,52581.9055
2795,52676.138305555556
2800,52770.37111111111
2805,52864.60391666667
2810,52958.83672222222
2815,53053.06952777778
2820,53147.30233333333
2825,53241.53513888889
2830,53335.767944444444
2835,53430.00075
2840,53524.233555555555
2845,53618.46636111111
2850,53712.699166666665
2855,53806.93197222222
2860,53901.164777777776
2865,53995.39758333333
2870,54089.63038888889
2875,54183.86319444444
2880,54278.096
2885,54372.32880555555
2890,54466.56161111111
2895,54560.794416666664
2900,54655.02722222222
2905,54749.260027777775
2910,54843.49283333333
2915,54937.725638888885
2920,55031.95844444444
2925,55126.191249999996
2930,55220.42405555555
2935,55314.65686111111
2940,55408.88966666666
2945,55503.122472222225
2950,55597.35527777778
2955,55691.588083333336
2960,55785.82088888889
2965,55880.05369444445
2970,55974.2865
2975,56068.51930555556
2980,56162.75211111111
2985,56256.98491666667
2990,56351.21772222222
2995,56445.45052777778
3000,56539.683333333334
3005,56633.91613888889
3010,56728.148944444445
3015,56822.38175
3020,56916.614555555556
3025,57010.84736111111
3030,57105.08016666667
3035,57199.31297222222
3040,57293.54577777778
3045,57387.77858333333
3050,57482.01138888889
3055,57576.24419444444
3060,57670.477
3065,57764.709805555554
3070,57858.94261111111
3075,57953.175416666665
3080,58047.40822222222
3085,58141.641027777776
3090,58235.87383333333
3095,58330.10663888889
3100,58424.33944444444
3105,58518.57225
3110,58612.80505555555
3115,58707.03786111111
3120,58801.27066666666
3125,58895.50347222222
3130,58989.736277777774
3135,59083.96908333333
3140,59178.201888888885
3145,59272.43469444444
3150,59366.667499999996
3155,59460.90030555555
3160,59555.133111111114
3165,59649.36591666667
3170,59743.598722222225
3175,59837.83152777778
3180,59932.064333333336
3185,60026.29713888889
3190,60120.529944444446
3195,60214.76275
3200,60308.99555555556
3205,60403.22836111111
3210,60497.46116666667
3215,60591.69397222222
3220,60685.92677777778
3225,60780.159583333334
3230,60874.39238888889
3235,60968.625194444445
3240,61062.858
3245,61157.090805555556
3250,61251.32361111111
3255,61345.556416666666
3260,61439.78922222222
3265,61534.02202777778
3270,61628.25483333333
3275,61722.48763888889
3280,61816.72044444444
3285,61910.95325
3290,62005.186055555554
3295,62099.41886111111
3300,62193.651666666665
3305,62287.88447222222
3310,62382.117277777776
3315,62476.35008333333
3320,62570.58288888889
3325,62664.81569444444
3330,62759.0485
3335,62853.28130555555
3340,62947.51411111111
3345,63041.74691666666
3350,63135.97972222222
3355,63230.212527777774
3360,63324.44533333333
3365,63418.678138888885
3370,63512.91094444444
3375,63607.143749999996
3380,63701.37655555556
3385,63795.609361111114
3390,63889.84216666667
3395,63984.074972222224
3400,64078.30777777778
3405,64172.540583333335
3410,64266.77338888889
3415,64361.006194444446
3420,64455.239
3425,64549.47180555556
3430,64643.70461111111
3435,64737.93741666667
3440,64832.17022222222
3445,64926.40302777778
3450,65020.635833333334
3455,65114.86863888889
3460,65209.101444444444
3465,65303.33425
3470,65397.567055555555
3475,65491.79986111111
3480,65586.03266666667
3485,65680.26547222222
3490,65774.49827777778
3495,65868.73108333333
3500,65962.96388888889
3505,66057.19669444444
3510,66151.4295
3515,66245.66230555555
3520,66339.89511111111
3525,66434.12791666666
3530,66528.36072222222
3535,66622.59352777778
3540,66716.82633333333
3545,66811.05913888889
3550,66905.29194444444
3555,66999.52475
3560,67093.75755555555
3565,67187.99036111111
3570,67282.22316666666
3575,67376.45597222222
3580,67470.68877777777
3585,67564.92158333333
3590,67659.15438888888
3595,67753.38719444444
3600,67847.62
